"step_number","time_in_days","soil_temperature_in_Celsius","sucrose_input_rate"
507,21.125,10,3.77e-10
508,21.1666666666667,10,3.99e-10
509,21.2083333333333,10,4.09e-10
510,21.25,10,4.14e-10
511,21.2916666666667,10,4.16e-10
512,21.3333333333333,10,4.17e-10
513,21.375,10,4.17e-10
514,21.4166666666667,10,4.16e-10
515,21.4583333333333,10,4.15e-10
516,21.5,10,4.14e-10
517,21.5416666666667,10,1.86e-10
518,21.5833333333333,10,9.43e-11
519,21.625,10,5.45e-11
520,21.6666666666667,10,3.53e-11
521,21.7083333333333,10,2.52e-11
522,21.75,10,1.97e-11
523,21.7916666666667,10,1.66e-11
524,21.8333333333333,10,1.48e-11
525,21.875,10,1.37e-11
526,21.9166666666667,10,1.3e-11
527,21.9583333333333,10,1.26e-11
528,22,10,1.42e-11
529,22.0416666666667,10,2.17e-10
530,22.0833333333333,10,3.29e-10
531,22.125,10,3.77e-10
532,22.1666666666667,10,3.99e-10
533,22.2083333333333,10,4.09e-10
534,22.25,10,4.14e-10
535,22.2916666666667,10,4.16e-10
536,22.3333333333333,10,4.17e-10
537,22.375,10,4.17e-10
538,22.4166666666667,10,4.16e-10
539,22.4583333333333,10,4.15e-10
540,22.5,10,4.14e-10
541,22.5416666666667,10,1.86e-10
542,22.5833333333333,10,9.43e-11
543,22.625,10,5.45e-11
544,22.6666666666667,10,3.53e-11
545,22.7083333333333,10,2.52e-11
546,22.75,10,1.97e-11
547,22.7916666666667,10,1.66e-11
548,22.8333333333333,10,1.48e-11
549,22.875,10,1.37e-11
550,22.9166666666667,10,1.3e-11
551,22.9583333333333,10,1.26e-11
552,23,10,1.42e-11
553,23.0416666666667,10,2.17e-10
554,23.0833333333333,10,3.29e-10
555,23.125,10,3.77e-10
556,23.1666666666667,10,3.99e-10
557,23.2083333333333,10,4.09e-10
558,23.25,10,4.14e-10
559,23.2916666666667,10,4.16e-10
560,23.3333333333333,10,4.17e-10
561,23.375,10,4.17e-10
562,23.4166666666667,10,4.16e-10
563,23.4583333333333,10,4.15e-10
564,23.5,10,4.14e-10
565,23.5416666666667,10,1.86e-10
566,23.5833333333333,10,9.43e-11
567,23.625,10,5.45e-11
568,23.6666666666667,10,3.53e-11
569,23.7083333333333,10,2.52e-11
570,23.75,10,1.97e-11
571,23.7916666666667,10,1.66e-11
572,23.8333333333333,10,1.48e-11
573,23.875,10,1.37e-11
574,23.9166666666667,10,1.3e-11
575,23.9583333333333,10,1.26e-11
576,24,10,1.42e-11
577,24.0416666666667,10,2.17e-10
578,24.0833333333333,10,3.29e-10
579,24.125,10,3.77e-10
580,24.1666666666667,10,3.99e-10
581,24.2083333333333,10,4.09e-10
582,24.25,10,4.14e-10
583,24.2916666666667,10,4.16e-10
584,24.3333333333333,10,4.17e-10
585,24.375,10,4.17e-10
586,24.4166666666667,10,4.16e-10
587,24.4583333333333,10,4.15e-10
588,24.5,10,4.14e-10
589,24.5416666666667,10,1.86e-10
590,24.5833333333333,10,9.43e-11
591,24.625,10,5.45e-11
592,24.6666666666667,10,3.53e-11
593,24.7083333333333,10,2.52e-11
594,24.75,10,1.97e-11
595,24.7916666666667,10,1.66e-11
596,24.8333333333333,10,1.48e-11
597,24.875,10,1.37e-11
598,24.9166666666667,10,1.3e-11
599,24.9583333333333,10,1.26e-11
600,25,10,1.42e-11
601,25.0416666666667,10,2.17e-10
602,25.0833333333333,10,3.29e-10
603,25.125,10,3.77e-10
604,25.1666666666667,10,3.99e-10
605,25.2083333333333,10,4.09e-10
606,25.25,10,4.14e-10
607,25.2916666666667,10,4.16e-10
608,25.3333333333333,10,4.17e-10
609,25.375,10,4.17e-10
610,25.4166666666667,10,4.16e-10
611,25.4583333333333,10,4.15e-10
612,25.5,10,4.14e-10
613,25.5416666666667,10,1.86e-10
614,25.5833333333333,10,9.43e-11
615,25.625,10,5.45e-11
616,25.6666666666667,10,3.53e-11
617,25.7083333333333,10,2.52e-11
618,25.75,10,1.97e-11
619,25.7916666666667,10,1.66e-11
620,25.8333333333333,10,1.48e-11
621,25.875,10,1.37e-11
622,25.9166666666667,10,1.3e-11
623,25.9583333333333,10,1.26e-11
624,26,10,1.42e-11
625,26.0416666666667,10,2.17e-10
626,26.0833333333333,10,3.29e-10
627,26.125,10,3.77e-10
628,26.1666666666667,10,3.99e-10
629,26.2083333333333,10,4.09e-10
630,26.25,10,4.14e-10
631,26.2916666666667,10,4.16e-10
632,26.3333333333333,10,4.17e-10
633,26.375,10,4.17e-10
634,26.4166666666667,10,4.16e-10
635,26.4583333333333,10,4.15e-10
636,26.5,10,4.14e-10
637,26.5416666666667,10,1.86e-10
638,26.5833333333333,10,9.43e-11
639,26.625,10,5.45e-11
640,26.6666666666667,10,3.53e-11
641,26.7083333333333,10,2.52e-11
642,26.75,10,1.97e-11
643,26.7916666666667,10,1.66e-11
644,26.8333333333333,10,1.48e-11
645,26.875,10,1.37e-11
646,26.9166666666667,10,1.3e-11
647,26.9583333333333,10,1.26e-11
648,27,10,1.42e-11
649,27.0416666666667,10,2.17e-10
650,27.0833333333333,10,3.29e-10
651,27.125,10,3.77e-10
652,27.1666666666667,10,3.99e-10
653,27.2083333333333,10,4.09e-10
654,27.25,10,4.14e-10
655,27.2916666666667,10,4.16e-10
656,27.3333333333333,10,4.17e-10
657,27.375,10,4.17e-10
658,27.4166666666667,10,4.16e-10
659,27.4583333333333,10,4.15e-10
660,27.5,10,4.14e-10
661,27.5416666666667,10,1.86e-10
662,27.5833333333333,10,9.43e-11
663,27.625,10,5.45e-11
664,27.6666666666667,10,3.53e-11
665,27.7083333333333,10,2.52e-11
666,27.75,10,1.97e-11
667,27.7916666666667,10,1.66e-11
668,27.8333333333333,10,1.48e-11
669,27.875,10,1.37e-11
670,27.9166666666667,10,1.3e-11
671,27.9583333333333,10,1.26e-11
672,28,10,1.42e-11
673,28.0416666666667,10,2.17e-10
674,28.0833333333333,10,3.29e-10
675,28.125,10,3.77e-10
676,28.1666666666667,10,3.99e-10
677,28.2083333333333,10,4.09e-10
678,28.25,10,4.14e-10
679,28.2916666666667,10,4.16e-10
680,28.3333333333333,10,4.17e-10
681,28.375,10,4.17e-10
682,28.4166666666667,10,4.16e-10
683,28.4583333333333,10,4.15e-10
684,28.5,10,4.14e-10
685,28.5416666666667,10,1.86e-10
686,28.5833333333333,10,9.43e-11
687,28.625,10,5.45e-11
688,28.6666666666667,10,3.53e-11
689,28.7083333333333,10,2.52e-11
690,28.75,10,1.97e-11
691,28.7916666666667,10,1.66e-11
692,28.8333333333333,10,1.48e-11
693,28.875,10,1.37e-11
694,28.9166666666667,10,1.3e-11
695,28.9583333333333,10,1.26e-11
696,29,10,1.42e-11
697,29.0416666666667,10,2.17e-10
698,29.0833333333333,10,3.29e-10
699,29.125,10,3.77e-10
700,29.1666666666667,10,3.99e-10
701,29.2083333333333,10,4.09e-10
702,29.25,10,4.14e-10
703,29.2916666666667,10,4.16e-10
704,29.3333333333333,10,4.17e-10
705,29.375,10,4.17e-10
706,29.4166666666667,10,4.16e-10
707,29.4583333333333,10,4.15e-10
708,29.5,10,4.14e-10
709,29.5416666666667,10,1.86e-10
710,29.5833333333333,10,9.43e-11
711,29.625,10,5.45e-11
712,29.6666666666667,10,3.53e-11
713,29.7083333333333,10,2.52e-11
714,29.75,10,1.97e-11
715,29.7916666666667,10,1.66e-11
716,29.8333333333333,10,1.48e-11
717,29.875,10,1.37e-11
718,29.9166666666667,10,1.3e-11
719,29.9583333333333,10,1.26e-11
720,30,10,1.42e-11
721,30.0416666666667,10,2.17e-10
722,30.0833333333333,10,3.29e-10
723,30.125,10,3.77e-10
724,30.1666666666667,10,3.99e-10
725,30.2083333333333,10,4.09e-10
726,30.25,10,4.14e-10
727,30.2916666666667,10,4.16e-10
728,30.3333333333333,10,4.17e-10
729,30.375,10,4.17e-10
730,30.4166666666667,10,4.16e-10
731,30.4583333333333,10,4.15e-10
732,30.5,10,4.14e-10
733,30.5416666666667,10,1.86e-10
734,30.5833333333333,10,9.43e-11
735,30.625,10,5.45e-11
736,30.6666666666667,10,3.53e-11
737,30.7083333333333,10,2.52e-11
738,30.75,10,1.97e-11
739,30.7916666666667,10,1.66e-11
740,30.8333333333333,10,1.48e-11
741,30.875,10,1.37e-11
742,30.9166666666667,10,1.3e-11
743,30.9583333333333,10,1.26e-11
744,31,10,1.42e-11
745,31.0416666666667,10,2.17e-10
746,31.0833333333333,10,3.29e-10
747,31.125,10,3.77e-10
748,31.1666666666667,10,3.99e-10
749,31.2083333333333,10,4.09e-10
750,31.25,10,4.14e-10
751,31.2916666666667,10,4.16e-10
752,31.3333333333333,10,4.17e-10
753,31.375,10,4.17e-10
754,31.4166666666667,10,4.16e-10
755,31.4583333333333,10,4.15e-10
756,31.5,10,4.14e-10
757,31.5416666666667,10,1.86e-10
758,31.5833333333333,10,9.43e-11
759,31.625,10,5.45e-11
760,31.6666666666667,10,3.53e-11
761,31.7083333333333,10,2.52e-11
762,31.75,10,1.97e-11
763,31.7916666666667,10,1.66e-11
764,31.8333333333333,10,1.48e-11
765,31.875,10,1.37e-11
766,31.9166666666667,10,1.3e-11
767,31.9583333333333,10,1.26e-11
768,32,10,1.42e-11
769,32.0416666666667,10,2.17e-10
770,32.0833333333333,10,3.29e-10
771,32.125,10,3.77e-10
772,32.1666666666667,10,3.99e-10
773,32.2083333333333,10,4.09e-10
774,32.25,10,4.14e-10
775,32.2916666666667,10,4.16e-10
776,32.3333333333333,10,4.17e-10
777,32.375,10,4.17e-10
778,32.4166666666667,10,4.16e-10
779,32.4583333333333,10,4.15e-10
780,32.5,10,4.14e-10
781,32.5416666666667,10,1.86e-10
782,32.5833333333333,10,9.43e-11
783,32.625,10,5.45e-11
784,32.6666666666667,10,3.53e-11
785,32.7083333333333,10,2.52e-11
786,32.75,10,1.97e-11
