step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
3321,138.3750011,17.72906902,2.60E-10
3322,138.4166678,17.77331461,2.60E-10
3323,138.4583344,17.81756019,2.59E-10
3324,138.5000011,17.86180578,2.58E-10
3325,138.5416678,17.90605137,2.58E-10
3326,138.5833344,17.95029695,2.57E-10
3327,138.6250011,17.99454254,2.57E-10
3328,138.6666678,18.03878813,2.56E-10
3329,138.7083344,18.08303371,2.55E-10
3330,138.7500011,18.1272793,2.55E-10
3331,138.7916678,18.17152489,2.54E-10
3332,138.8333344,18.21577047,2.53E-10
3333,138.8750011,18.26001606,2.53E-10
3334,138.9166678,18.30426165,2.52E-10
3335,138.9583344,18.34850723,2.52E-10
3336,139.0000011,18.39275286,2.51E-10
3337,139.0416678,18.43832186,2.50E-10
3338,139.0833344,18.48389086,2.50E-10
3339,139.1250011,18.52945987,2.49E-10
3340,139.1666678,18.57502887,2.49E-10
3341,139.2083344,18.62059787,2.48E-10
3342,139.2500011,18.66616688,2.48E-10
3343,139.2916678,18.71173588,2.47E-10
3344,139.3333344,18.75730488,2.47E-10
3345,139.3750011,18.80287389,2.46E-10
3346,139.4166678,18.84844289,2.46E-10
3347,139.4583344,18.89401189,2.45E-10
3348,139.5000011,18.9395809,2.44E-10
3349,139.5416678,18.9851499,2.44E-10
3350,139.5833345,19.0307189,2.43E-10
3351,139.6250011,19.07628791,2.43E-10
3352,139.6666678,19.12185691,2.42E-10
3353,139.7083345,19.16742591,2.42E-10
3354,139.7500011,19.21299492,2.41E-10
3355,139.7916678,19.25856392,2.41E-10
3356,139.8333345,19.30413292,2.40E-10
3357,139.8750011,19.34970193,2.40E-10
3358,139.9166678,19.39527093,2.39E-10
3359,139.9583345,19.44083993,2.39E-10
3360,140.0000011,19.4864078,2.38E-10
3361,140.0416678,19.48992258,2.37E-10
3362,140.0833345,19.49343736,2.37E-10
3363,140.1250011,19.49695214,2.36E-10
3364,140.1666678,19.50046691,2.36E-10
3365,140.2083345,19.50398169,2.35E-10
3366,140.2500011,19.50749647,2.35E-10
3367,140.2916678,19.51101125,2.34E-10
3368,140.3333345,19.51452602,2.34E-10
3369,140.3750011,19.5180408,2.33E-10
3370,140.4166678,19.52155558,2.33E-10
3371,140.4583345,19.52507036,2.32E-10
3372,140.5000011,19.52858513,2.31E-10
3373,140.5416678,19.53209991,2.31E-10
3374,140.5833345,19.53561469,2.30E-10
3375,140.6250011,19.53912947,2.30E-10
3376,140.6666678,19.54264424,2.29E-10
3377,140.7083345,19.54615902,2.29E-10
3378,140.7500011,19.5496738,2.28E-10
3379,140.7916678,19.55318858,2.28E-10
3380,140.8333345,19.55670336,2.27E-10
3381,140.8750011,19.56021813,2.27E-10
3382,140.9166678,19.56373291,2.26E-10
3383,140.9583345,19.56724769,2.26E-10
3384,141.0000011,19.57076101,2.25E-10
3385,141.0416678,19.52069305,2.24E-10
3386,141.0833345,19.47062509,2.24E-10
3387,141.1250011,19.42055713,2.23E-10
3388,141.1666678,19.37048916,2.23E-10
3389,141.2083345,19.3204212,2.22E-10
3390,141.2500011,19.27035324,2.22E-10
3391,141.2916678,19.22028527,2.21E-10
3392,141.3333345,19.17021731,2.21E-10
3393,141.3750011,19.12014935,2.20E-10
3394,141.4166678,19.07008139,2.20E-10
3395,141.4583345,19.02001342,2.19E-10
3396,141.5000011,18.96994546,2.18E-10
3397,141.5416678,18.9198775,2.18E-10
3398,141.5833345,18.86980953,2.17E-10
3399,141.6250011,18.81974157,2.17E-10
3400,141.6666678,18.76967361,2.16E-10
3401,141.7083345,18.71960565,2.16E-10
3402,141.7500011,18.66953768,2.15E-10
3403,141.7916678,18.61946972,2.15E-10
3404,141.8333345,18.56940176,2.14E-10
3405,141.8750011,18.51933379,2.14E-10
3406,141.9166678,18.46926583,2.13E-10
3407,141.9583345,18.41919787,2.13E-10
3408,142.0000011,18.36913042,2.12E-10
3409,142.0416678,18.33784952,2.11E-10
3410,142.0833345,18.30656862,2.11E-10
3411,142.1250011,18.27528772,2.10E-10
3412,142.1666678,18.24400683,2.10E-10
3413,142.2083345,18.21272593,2.09E-10
3414,142.2500011,18.18144503,2.09E-10
3415,142.2916678,18.15016413,2.08E-10
3416,142.3333345,18.11888324,2.08E-10
3417,142.3750011,18.08760234,2.07E-10
3418,142.4166678,18.05632144,2.07E-10
3419,142.4583345,18.02504054,2.06E-10
3420,142.5000011,17.99375964,2.06E-10
3421,142.5416678,17.96247875,2.05E-10
3422,142.5833345,17.93119785,2.05E-10
3423,142.6250011,17.89991695,2.04E-10
3424,142.6666678,17.86863605,2.04E-10
3425,142.7083345,17.83735516,2.03E-10
3426,142.7500011,17.80607426,2.03E-10
3427,142.7916678,17.77479336,2.02E-10
3428,142.8333345,17.74351246,2.02E-10
3429,142.8750011,17.71223156,2.01E-10
3430,142.9166678,17.68095067,2.01E-10
3431,142.9583345,17.64966977,2.00E-10
3432,143.0000011,17.61838866,2.00E-10
3433,143.0416678,17.57955665,2.00E-10
3434,143.0833345,17.54072463,1.99E-10
3435,143.1250011,17.50189262,1.99E-10
3436,143.1666678,17.4630606,1.98E-10
3437,143.2083345,17.42422858,1.98E-10
3438,143.2500011,17.38539657,1.97E-10
3439,143.2916678,17.34656455,1.97E-10
3440,143.3333345,17.30773253,1.96E-10
3441,143.3750011,17.26890052,1.96E-10
3442,143.4166678,17.2300685,1.95E-10
3443,143.4583345,17.19123649,1.95E-10
3444,143.5000011,17.15240447,1.94E-10
3445,143.5416678,17.11357245,1.94E-10
3446,143.5833345,17.07474044,1.94E-10
3447,143.6250011,17.03590842,1.93E-10
3448,143.6666678,16.99707641,1.93E-10
3449,143.7083345,16.95824439,1.92E-10
3450,143.7500012,16.91941237,1.92E-10
3451,143.7916678,16.88058036,1.91E-10
3452,143.8333345,16.84174834,1.91E-10
3453,143.8750012,16.80291632,1.90E-10
3454,143.9166678,16.76408431,1.90E-10
3455,143.9583345,16.72525229,1.89E-10
3456,144.0000012,16.68642235,1.89E-10
3457,144.0416678,16.72256322,1.89E-10
3458,144.0833345,16.7587041,1.88E-10
3459,144.1250012,16.79484497,1.88E-10
3460,144.1666678,16.83098585,1.87E-10
3461,144.2083345,16.86712672,1.87E-10
3462,144.2500012,16.9032676,1.86E-10
3463,144.2916678,16.93940847,1.86E-10
3464,144.3333345,16.97554935,1.85E-10
3465,144.3750012,17.01169022,1.85E-10
3466,144.4166678,17.0478311,1.84E-10
3467,144.4583345,17.08397197,1.84E-10
3468,144.5000012,17.12011285,1.83E-10
3469,144.5416678,17.15625372,1.83E-10
3470,144.5833345,17.1923946,1.83E-10
3471,144.6250012,17.22853547,1.82E-10
3472,144.6666678,17.26467635,1.82E-10
3473,144.7083345,17.30081722,1.81E-10
3474,144.7500012,17.3369581,1.81E-10
