step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
1663,69.29166667,10,4.95E-10
1664,69.33333333,10,4.97E-10
1665,69.375,10,4.96E-10
1666,69.41666667,10,4.99E-10
1667,69.45833333,10,5.00E-10
1668,69.5,10,5.05E-10
1669,69.54166667,10,1.30E-10
1670,69.58333333,10,-2.05E-11
1671,69.625,10,-7.11E-11
1672,69.66666667,10,-8.72E-11
1673,69.70833333,10,-8.77E-11
1674,69.75,10,-9.04E-11
1675,69.79166667,10,-8.54E-11
1676,69.83333333,10,-8.60E-11
1677,69.875,10,-8.62E-11
1678,69.91666667,10,-9.28E-11
1679,69.95833333,10,-9.30E-11
1680,70,10,-8.93E-11
1681,70.04166667,10,2.01E-10
1682,70.08333333,10,3.82E-10
1683,70.125,10,4.55E-10
1684,70.16666667,10,4.84E-10
1685,70.20833333,10,4.96E-10
1686,70.25,10,4.95E-10
1687,70.29166667,10,5.06E-10
1688,70.33333333,10,5.10E-10
1689,70.375,10,5.11E-10
1690,70.41666667,10,5.13E-10
1691,70.45833333,10,5.14E-10
1692,70.5,10,5.14E-10
1693,70.54166667,10,1.48E-10
1694,70.58333333,10,-4.11E-12
1695,70.625,10,-5.70E-11
1696,70.66666667,10,-7.65E-11
1697,70.70833333,10,-8.34E-11
1698,70.75,10,-8.62E-11
1699,70.79166667,10,-8.82E-11
1700,70.83333333,10,-8.61E-11
1701,70.875,10,-8.88E-11
1702,70.91666667,10,-8.93E-11
1703,70.95833333,10,-8.99E-11
1704,71,10,-8.61E-11
1705,71.04166667,10,1.89E-10
