step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
3891,162.1250013,19.08905791,6.37E-11
3892,162.166668,19.13717388,6.35E-11
3893,162.2083346,19.18528985,6.34E-11
3894,162.2500013,19.23340582,6.32E-11
3895,162.291668,19.28152179,6.31E-11
3896,162.3333346,19.32963776,6.29E-11
3897,162.3750013,19.37775373,6.27E-11
3898,162.416668,19.4258697,6.26E-11
3899,162.4583346,19.47398567,6.24E-11
3900,162.5000013,19.52210164,6.22E-11
3901,162.541668,19.57021761,6.21E-11
3902,162.5833346,19.61833358,6.19E-11
3903,162.6250013,19.66644955,6.18E-11
3904,162.666668,19.71456552,6.16E-11
3905,162.7083346,19.76268149,6.14E-11
3906,162.7500013,19.81079746,6.13E-11
3907,162.791668,19.85891343,6.11E-11
3908,162.8333346,19.9070294,6.09E-11
3909,162.8750013,19.95514537,6.08E-11
3910,162.916668,20.00326135,6.06E-11
3911,162.9583346,20.05137732,6.05E-11
3912,163.0000013,20.09949329,6.03E-11
3913,163.041668,20.14760926,6.01E-11
3914,163.0833346,20.19572523,6.00E-11
3915,163.1250013,20.2438412,5.98E-11
3916,163.166668,20.29195717,5.97E-11
3917,163.2083346,20.34007314,5.95E-11
3918,163.2500013,20.38818911,5.94E-11
3919,163.291668,20.43630508,5.92E-11
3920,163.3333346,20.48442105,5.91E-11
3921,163.3750013,20.53253702,5.89E-11
3922,163.416668,20.58065299,5.88E-11
3923,163.4583346,20.62876896,5.86E-11
3924,163.5000013,20.67688493,5.85E-11
3925,163.541668,20.7250009,5.83E-11
3926,163.5833346,20.77311687,5.82E-11
3927,163.6250013,20.82123284,5.80E-11
3928,163.666668,20.86934881,5.79E-11
3929,163.7083346,20.91746478,5.77E-11
3930,163.7500013,20.96558075,5.76E-11
3931,163.791668,21.01369672,5.74E-11
3932,163.8333346,21.06181269,5.73E-11
3933,163.8750013,21.10992866,5.71E-11
3934,163.916668,21.15804463,5.70E-11
3935,163.9583346,21.2061606,5.68E-11
3936,164.0000013,21.25427233,5.67E-11
3937,164.041668,21.16775779,5.66E-11
3938,164.0833346,21.08124326,5.64E-11
3939,164.1250013,20.99472873,5.63E-11
3940,164.166668,20.90821419,5.61E-11
3941,164.2083346,20.82169966,5.60E-11
3942,164.2500013,20.73518513,5.58E-11
3943,164.291668,20.64867059,5.57E-11
3944,164.3333346,20.56215606,5.56E-11
3945,164.3750013,20.47564153,5.54E-11
3946,164.416668,20.38912699,5.53E-11
3947,164.4583346,20.30261246,5.51E-11
3948,164.5000013,20.21609793,5.50E-11
3949,164.541668,20.12958339,5.49E-11
3950,164.5833346,20.04306886,5.47E-11
3951,164.6250013,19.95655433,5.46E-11
3952,164.666668,19.87003979,5.44E-11
3953,164.7083347,19.78352526,5.43E-11
3954,164.7500013,19.69701073,5.41E-11
3955,164.791668,19.6104962,5.40E-11
3956,164.8333347,19.52398166,5.39E-11
3957,164.8750013,19.43746713,5.37E-11
3958,164.916668,19.3509526,5.36E-11
3959,164.9583347,19.26443806,5.34E-11
3960,165.0000013,19.17792576,5.33E-11
3961,165.041668,19.16180205,5.32E-11
3962,165.0833347,19.14567834,5.30E-11
3963,165.1250013,19.12955464,5.29E-11
3964,165.166668,19.11343093,5.28E-11
3965,165.2083347,19.09730722,5.26E-11
3966,165.2500013,19.08118351,5.25E-11
3967,165.291668,19.0650598,5.24E-11
3968,165.3333347,19.04893609,5.22E-11
3969,165.3750013,19.03281239,5.21E-11
3970,165.416668,19.01668868,5.20E-11
3971,165.4583347,19.00056497,5.18E-11
3972,165.5000013,18.98444126,5.17E-11
3973,165.541668,18.96831755,5.16E-11
3974,165.5833347,18.95219385,5.14E-11
3975,165.6250013,18.93607014,5.13E-11
3976,165.666668,18.91994643,5.12E-11
3977,165.7083347,18.90382272,5.10E-11
3978,165.7500013,18.88769901,5.09E-11
3979,165.791668,18.87157531,5.08E-11
3980,165.8333347,18.8554516,5.06E-11
3981,165.8750013,18.83932789,5.05E-11
3982,165.916668,18.82320418,5.04E-11
3983,165.9583347,18.80708047,5.02E-11
3984,166.0000013,18.79095677,5.01E-11
3985,166.041668,18.77483306,5.00E-11
3986,166.0833347,18.75870935,4.98E-11
3987,166.1250013,18.74258564,4.97E-11
3988,166.166668,18.72646193,4.96E-11
3989,166.2083347,18.71033823,4.95E-11
3990,166.2500013,18.69421452,4.93E-11
3991,166.291668,18.67809081,4.92E-11
3992,166.3333347,18.6619671,4.91E-11
3993,166.3750013,18.64584339,4.89E-11
